move_id,name,pokedex_num
289,serperior,497.0
289,purrloin,509.0
289,liepard,510.0
289,blitzle,522.0
289,zebstrika,523.0
289,audino,531.0
289,scolipede,545.0
289,sandile,551.0
289,krokorok,552.0
289,krookodile,553.0
289,darumaka,554.0
289,darmanitan-standard,555.0
289,scraggy,559.0
289,scrafty,560.0
289,yamask,562.0
289,cofagrigus,563.0
289,zorua,570.0
289,zoroark,571.0
289,gothita,574.0
289,gothorita,575.0
289,gothitelle,576.0
289,solosis,577.0
289,duosion,578.0
289,reuniclus,579.0
289,elgyem,605.0
289,beheeyem,606.0
289,druddigon,621.0
289,pawniard,624.0
289,bisharp,625.0
289,vullaby,629.0
289,mandibuzz,630.0
289,heatmor,631.0
289,meloetta-aria,648.0
289,braixen,654.0
289,delphox,655.0
289,froakie,656.0
289,frogadier,657.0
289,greninja,658.0
289,diggersby,660.0
289,fletchling,661.0
289,fletchinder,662.0
289,talonflame,663.0
289,litleo,667.0
289,pyroar,668.0
289,pancham,674.0
289,pangoro,675.0
289,espurr,677.0
289,meowstic-male,678.0
289,inkay,686.0
289,malamar,687.0
289,noibat,714.0
289,noivern,715.0
289,hoopa,720.0
289,incineroar,727.0
289,mareanie,747.0
289,toxapex,748.0
289,salandit,757.0
289,salazzle,758.0
289,oranguru,765.0
289,passimian,766.0
289,mimikyu-disguised,778.0
289,bruxish,779.0
289,pheromosa,795.0
289,marshadow,802.0
289,poipole,803.0
289,naganadel,804.0
289,zeraora,807.0
290,bulbasaur,1.0
290,ivysaur,2.0
290,venusaur,3.0
290,charmander,4.0
290,charmeleon,5.0
290,charizard,6.0
290,squirtle,7.0
290,wartortle,8.0
290,blastoise,9.0
290,butterfree,12.0
290,beedrill,15.0
290,pidgey,16.0
290,pidgeotto,17.0
290,pidgeot,18.0
290,rattata,19.0
290,raticate,20.0
290,spearow,21.0
290,fearow,22.0
290,ekans,23.0
290,arbok,24.0
290,pikachu,25.0
290,raichu,26.0
290,sandshrew,27.0
290,sandslash,28.0
290,nidoran-f,29.0
290,nidorina,30.0
290,nidoqueen,31.0
290,nidoran-m,32.0
290,nidorino,33.0
290,nidoking,34.0
290,clefairy,35.0
290,clefable,36.0
290,vulpix,37.0
290,ninetales,38.0
290,jigglypuff,39.0
290,wigglytuff,40.0
290,zubat,41.0
290,golbat,42.0
290,oddish,43.0
290,gloom,44.0
290,vileplume,45.0
290,paras,46.0
290,parasect,47.0
290,venonat,48.0
290,venomoth,49.0
290,diglett,50.0
290,dugtrio,51.0
290,meowth,52.0
290,persian,53.0
290,psyduck,54.0
290,golduck,55.0
290,mankey,56.0
290,primeape,57.0
290,growlithe,58.0
290,arcanine,59.0
290,poliwag,60.0
290,poliwhirl,61.0
290,poliwrath,62.0
290,abra,63.0
290,kadabra,64.0
290,alakazam,65.0
290,machop,66.0
290,machoke,67.0
290,machamp,68.0
290,bellsprout,69.0
290,weepinbell,70.0
290,victreebel,71.0
290,tentacool,72.0
290,tentacruel,73.0
290,geodude,74.0
290,graveler,75.0
290,golem,76.0
290,ponyta,77.0
290,rapidash,78.0
290,slowpoke,79.0
290,slowbro,80.0
290,magnemite,81.0
290,magneton,82.0
290,farfetchd,83.0
290,doduo,84.0
290,dodrio,85.0
290,seel,86.0
290,dewgong,87.0
290,grimer,88.0
290,muk,89.0
290,shellder,90.0
290,cloyster,91.0
290,gastly,92.0
290,haunter,93.0
290,gengar,94.0
290,onix,95.0
290,drowzee,96.0
290,hypno,97.0
290,krabby,98.0
290,kingler,99.0
290,voltorb,100.0
290,electrode,101.0
290,exeggcute,102.0
290,exeggutor,103.0
290,cubone,104.0
290,marowak,105.0
290,hitmonlee,106.0
290,hitmonchan,107.0
290,lickitung,108.0
290,koffing,109.0
290,weezing,110.0
290,rhyhorn,111.0
290,rhydon,112.0
290,chansey,113.0
290,tangela,114.0
290,kangaskhan,115.0
290,horsea,116.0
290,seadra,117.0
290,goldeen,118.0
290,seaking,119.0
290,staryu,120.0
290,starmie,121.0
290,mr-mime,122.0
290,scyther,123.0
290,jynx,124.0
290,electabuzz,125.0
290,magmar,126.0
290,pinsir,127.0
290,tauros,128.0
290,gyarados,130.0
290,lapras,131.0
290,eevee,133.0
290,vaporeon,134.0
290,jolteon,135.0
290,flareon,136.0
290,porygon,137.0
290,omanyte,138.0
290,omastar,139.0
290,kabuto,140.0
290,kabutops,141.0
290,aerodactyl,142.0
290,snorlax,143.0
290,articuno,144.0
290,zapdos,145.0
290,moltres,146.0
290,dratini,147.0
290,dragonair,148.0
290,dragonite,149.0
290,mewtwo,150.0
290,mew,151.0
290,chikorita,152.0
290,bayleef,153.0
290,meganium,154.0
290,cyndaquil,155.0
290,quilava,156.0
290,typhlosion,157.0
290,totodile,158.0
290,croconaw,159.0
290,feraligatr,160.0
290,sentret,161.0
290,furret,162.0
290,hoothoot,163.0
290,noctowl,164.0
290,ledyba,165.0
290,ledian,166.0
290,spinarak,167.0
290,ariados,168.0
290,crobat,169.0
290,chinchou,170.0
290,lanturn,171.0
290,pichu,172.0
290,cleffa,173.0
290,igglybuff,174.0
290,togepi,175.0
290,togetic,176.0
290,natu,177.0
290,xatu,178.0
290,mareep,179.0
290,flaaffy,180.0
290,ampharos,181.0
290,bellossom,182.0
290,marill,183.0
290,azumarill,184.0
290,sudowoodo,185.0
290,politoed,186.0
290,hoppip,187.0
290,skiploom,188.0
290,jumpluff,189.0
290,aipom,190.0
290,sunkern,191.0
290,sunflora,192.0
290,yanma,193.0
290,wooper,194.0
290,quagsire,195.0
290,espeon,196.0
290,umbreon,197.0
290,murkrow,198.0
290,slowking,199.0
290,misdreavus,200.0
290,girafarig,203.0
290,pineco,204.0
290,forretress,205.0
290,dunsparce,206.0
290,gligar,207.0
290,steelix,208.0
290,snubbull,209.0
290,granbull,210.0
290,qwilfish,211.0
290,scizor,212.0
290,shuckle,213.0
290,heracross,214.0
290,sneasel,215.0
290,teddiursa,216.0
290,ursaring,217.0
290,slugma,218.0
290,magcargo,219.0
290,swinub,220.0
290,piloswine,221.0
290,corsola,222.0
290,remoraid,223.0
290,octillery,224.0
290,delibird,225.0
290,mantine,226.0
290,skarmory,227.0
290,houndour,228.0
290,houndoom,229.0
290,kingdra,230.0
290,phanpy,231.0
290,donphan,232.0
290,porygon2,233.0
290,stantler,234.0
290,tyrogue,236.0
290,hitmontop,237.0
290,smoochum,238.0
290,elekid,239.0
290,magby,240.0
290,miltank,241.0
290,blissey,242.0
290,raikou,243.0
290,entei,244.0
290,suicune,245.0
290,larvitar,246.0
290,pupitar,247.0
290,tyranitar,248.0
290,lugia,249.0
290,ho-oh,250.0
290,celebi,251.0
290,treecko,252.0
290,grovyle,253.0
290,sceptile,254.0
290,torchic,255.0
290,combusken,256.0
290,blaziken,257.0
290,mudkip,258.0
290,marshtomp,259.0
290,swampert,260.0
290,poochyena,261.0
290,mightyena,262.0
290,zigzagoon,263.0
290,linoone,264.0
290,beautifly,267.0
290,dustox,269.0
290,lotad,270.0
290,lombre,271.0
290,ludicolo,272.0
290,seedot,273.0
290,nuzleaf,274.0
290,shiftry,275.0
290,taillow,276.0
290,swellow,277.0
290,wingull,278.0
290,pelipper,279.0
290,ralts,280.0
290,kirlia,281.0
290,gardevoir,282.0
290,surskit,283.0
290,masquerain,284.0
290,shroomish,285.0
290,breloom,286.0
290,slakoth,287.0
290,vigoroth,288.0
290,slaking,289.0
290,nincada,290.0
290,ninjask,291.0
290,shedinja,292.0
290,whismur,293.0
290,loudred,294.0
290,exploud,295.0
290,makuhita,296.0
290,hariyama,297.0
290,azurill,298.0
290,nosepass,299.0
290,skitty,300.0
290,delcatty,301.0
290,sableye,302.0
290,mawile,303.0
290,aron,304.0
290,lairon,305.0
290,aggron,306.0
290,meditite,307.0
290,medicham,308.0
290,electrike,309.0
290,manectric,310.0
290,plusle,311.0
290,minun,312.0
290,volbeat,313.0
290,illumise,314.0
290,roselia,315.0
290,gulpin,316.0
290,swalot,317.0
290,carvanha,318.0
290,sharpedo,319.0
290,wailmer,320.0
290,wailord,321.0
290,numel,322.0
290,camerupt,323.0
290,torkoal,324.0
290,spoink,325.0
290,grumpig,326.0
290,spinda,327.0
290,trapinch,328.0
290,vibrava,329.0
290,flygon,330.0
290,cacnea,331.0
290,cacturne,332.0
290,swablu,333.0
290,altaria,334.0
290,zangoose,335.0
290,seviper,336.0
290,lunatone,337.0
290,solrock,338.0
290,barboach,339.0
290,whiscash,340.0
290,corphish,341.0
290,crawdaunt,342.0
290,baltoy,343.0
290,claydol,344.0
290,lileep,345.0
290,cradily,346.0
290,anorith,347.0
290,armaldo,348.0
290,feebas,349.0
290,milotic,350.0
290,castform,351.0
290,kecleon,352.0
290,shuppet,353.0
290,banette,354.0
290,duskull,355.0
290,dusclops,356.0
290,tropius,357.0
290,chimecho,358.0
290,absol,359.0
290,snorunt,361.0
290,glalie,362.0
290,spheal,363.0
290,sealeo,364.0
290,walrein,365.0
290,clamperl,366.0
290,huntail,367.0
290,gorebyss,368.0
290,relicanth,369.0
290,luvdisc,370.0
290,bagon,371.0
290,shelgon,372.0
290,salamence,373.0
290,metang,375.0
290,metagross,376.0
290,regirock,377.0
290,regice,378.0
290,registeel,379.0
290,latias,380.0
290,latios,381.0
290,kyogre,382.0
290,groudon,383.0
290,rayquaza,384.0
290,jirachi,385.0
290,deoxys-normal,386.0
290,turtwig,387.0
290,grotle,388.0
290,torterra,389.0
290,chimchar,390.0
290,monferno,391.0
290,infernape,392.0
290,piplup,393.0
290,prinplup,394.0
290,empoleon,395.0
290,starly,396.0
290,staravia,397.0
290,staraptor,398.0
290,bidoof,399.0
290,bibarel,400.0
290,kricketune,402.0
290,shinx,403.0
290,luxio,404.0
290,luxray,405.0
290,budew,406.0
290,roserade,407.0
290,cranidos,408.0
290,rampardos,409.0
290,shieldon,410.0
290,bastiodon,411.0
290,wormadam-plant,413.0
290,mothim,414.0
290,vespiquen,416.0
290,pachirisu,417.0
290,buizel,418.0
290,floatzel,419.0
290,cherubi,420.0
290,cherrim,421.0
290,shellos,422.0
290,gastrodon,423.0
290,ambipom,424.0
290,drifloon,425.0
290,drifblim,426.0
290,buneary,427.0
290,lopunny,428.0
290,mismagius,429.0
290,honchkrow,430.0
290,glameow,431.0
290,purugly,432.0
290,chingling,433.0
290,stunky,434.0
290,skuntank,435.0
290,bronzor,436.0
290,bronzong,437.0
290,bonsly,438.0
290,mime-jr,439.0
290,happiny,440.0
290,chatot,441.0
290,spiritomb,442.0
290,gible,443.0
290,gabite,444.0
290,garchomp,445.0
290,munchlax,446.0
290,riolu,447.0
290,lucario,448.0
290,hippopotas,449.0
290,hippowdon,450.0
290,skorupi,451.0
290,drapion,452.0
290,croagunk,453.0
290,toxicroak,454.0
290,carnivine,455.0
290,finneon,456.0
290,lumineon,457.0
290,mantyke,458.0
290,snover,459.0
290,abomasnow,460.0
290,weavile,461.0
290,magnezone,462.0
290,lickilicky,463.0
290,rhyperior,464.0
290,tangrowth,465.0
290,electivire,466.0
290,magmortar,467.0
290,togekiss,468.0
290,yanmega,469.0
290,leafeon,470.0
290,glaceon,471.0
290,gliscor,472.0
290,mamoswine,473.0
290,porygon-z,474.0
290,gallade,475.0
290,probopass,476.0
290,dusknoir,477.0
290,froslass,478.0
290,rotom,479.0
290,uxie,480.0
290,mesprit,481.0
290,azelf,482.0
290,dialga,483.0
290,palkia,484.0
290,heatran,485.0
290,regigigas,486.0
290,giratina-altered,487.0
290,cresselia,488.0
290,phione,489.0
290,manaphy,490.0
290,darkrai,491.0
290,shaymin-land,492.0
290,arceus,493.0
290,victini,494.0
290,snivy,495.0
290,servine,496.0
290,serperior,497.0
290,tepig,498.0
290,pignite,499.0
290,emboar,500.0
290,oshawott,501.0
290,dewott,502.0
290,samurott,503.0
290,patrat,504.0
290,watchog,505.0
290,lillipup,506.0
290,herdier,507.0
290,stoutland,508.0
290,purrloin,509.0
290,liepard,510.0
290,pansage,511.0
290,simisage,512.0
290,pansear,513.0
290,simisear,514.0
290,panpour,515.0
290,simipour,516.0
290,munna,517.0
290,musharna,518.0
290,pidove,519.0
290,tranquill,520.0
290,unfezant,521.0
290,blitzle,522.0
290,zebstrika,523.0
290,roggenrola,524.0
290,boldore,525.0
290,gigalith,526.0
290,woobat,527.0
290,swoobat,528.0
290,drilbur,529.0
290,excadrill,530.0
290,audino,531.0
290,timburr,532.0
290,gurdurr,533.0
290,conkeldurr,534.0
290,tympole,535.0
290,palpitoad,536.0
290,seismitoad,537.0
290,throh,538.0
290,sawk,539.0
290,sewaddle,540.0
290,swadloon,541.0
290,leavanny,542.0
290,venipede,543.0
290,whirlipede,544.0
290,scolipede,545.0
290,cottonee,546.0
290,whimsicott,547.0
290,petilil,548.0
290,lilligant,549.0
290,basculin-red-striped,550.0
290,sandile,551.0
290,krokorok,552.0
290,krookodile,553.0
290,darumaka,554.0
290,darmanitan-standard,555.0
290,maractus,556.0
290,dwebble,557.0
290,crustle,558.0
290,scraggy,559.0
290,scrafty,560.0
290,sigilyph,561.0
290,yamask,562.0
290,cofagrigus,563.0
290,tirtouga,564.0
290,carracosta,565.0
290,archen,566.0
290,archeops,567.0
290,trubbish,568.0
290,garbodor,569.0
290,zorua,570.0
290,zoroark,571.0
290,minccino,572.0
290,cinccino,573.0
290,gothita,574.0
290,gothorita,575.0
290,gothitelle,576.0
290,solosis,577.0
290,duosion,578.0
290,reuniclus,579.0
290,ducklett,580.0
290,swanna,581.0
290,vanillite,582.0
290,vanillish,583.0
290,vanilluxe,584.0
290,deerling,585.0
290,sawsbuck,586.0
290,emolga,587.0
290,karrablast,588.0
290,escavalier,589.0
290,foongus,590.0
290,amoonguss,591.0
290,frillish,592.0
290,jellicent,593.0
290,alomomola,594.0
290,joltik,595.0
290,galvantula,596.0
290,ferroseed,597.0
290,ferrothorn,598.0
290,klink,599.0
290,klang,600.0
290,klinklang,601.0
290,eelektrik,603.0
290,eelektross,604.0
290,elgyem,605.0
290,beheeyem,606.0
290,litwick,607.0
290,lampent,608.0
290,chandelure,609.0
290,axew,610.0
290,fraxure,611.0
290,haxorus,612.0
290,cubchoo,613.0
290,beartic,614.0
290,cryogonal,615.0
290,shelmet,616.0
290,accelgor,617.0
290,stunfisk,618.0
290,mienfoo,619.0
290,mienshao,620.0
290,druddigon,621.0
290,golett,622.0
290,golurk,623.0
290,pawniard,624.0
290,bisharp,625.0
290,bouffalant,626.0
290,rufflet,627.0
290,braviary,628.0
290,vullaby,629.0
290,mandibuzz,630.0
290,heatmor,631.0
290,durant,632.0
290,deino,633.0
290,zweilous,634.0
290,hydreigon,635.0
290,larvesta,636.0
290,volcarona,637.0
290,cobalion,638.0
290,terrakion,639.0
290,virizion,640.0
290,tornadus-incarnate,641.0
290,thundurus-incarnate,642.0
290,reshiram,643.0
290,zekrom,644.0
290,landorus-incarnate,645.0
290,kyurem,646.0
290,keldeo-ordinary,647.0
290,meloetta-aria,648.0
290,genesect,649.0
290,chespin,650.0
290,quilladin,651.0
290,chesnaught,652.0
290,fennekin,653.0
290,braixen,654.0
290,delphox,655.0
290,froakie,656.0
290,frogadier,657.0
290,greninja,658.0
290,bunnelby,659.0
290,diggersby,660.0
290,fletchling,661.0
290,fletchinder,662.0
290,talonflame,663.0
290,vivillon,666.0
290,litleo,667.0
290,pyroar,668.0
290,flabebe,669.0
290,floette,670.0
290,florges,671.0
290,skiddo,672.0
290,gogoat,673.0
290,pancham,674.0
290,pangoro,675.0
290,furfrou,676.0
290,espurr,677.0
290,meowstic-male,678.0
290,honedge,679.0
290,doublade,680.0
290,aegislash-shield,681.0
290,spritzee,682.0
290,aromatisse,683.0
290,swirlix,684.0
290,slurpuff,685.0
290,inkay,686.0
290,malamar,687.0
290,binacle,688.0
290,barbaracle,689.0
290,skrelp,690.0
290,dragalge,691.0
290,clauncher,692.0
290,clawitzer,693.0
290,helioptile,694.0
290,heliolisk,695.0
290,tyrunt,696.0
290,tyrantrum,697.0
290,amaura,698.0
290,aurorus,699.0
290,sylveon,700.0
290,hawlucha,701.0
290,dedenne,702.0
290,carbink,703.0
290,goomy,704.0
290,sliggoo,705.0
290,goodra,706.0
290,klefki,707.0
290,phantump,708.0
290,trevenant,709.0
290,pumpkaboo-average,710.0
290,gourgeist-average,711.0
290,bergmite,712.0
290,avalugg,713.0
290,noibat,714.0
290,noivern,715.0
290,xerneas,716.0
290,yveltal,717.0
290,zygarde-50,718.0
290,diancie,719.0
290,hoopa,720.0
290,volcanion,721.0
291,squirtle,7.0
291,wartortle,8.0
291,blastoise,9.0
291,psyduck,54.0
291,golduck,55.0
291,poliwag,60.0
291,poliwhirl,61.0
291,poliwrath,62.0
291,tentacool,72.0
291,tentacruel,73.0
291,slowpoke,79.0
291,slowbro,80.0
291,seel,86.0
291,dewgong,87.0
291,shellder,90.0
291,cloyster,91.0
291,krabby,98.0
291,kingler,99.0
291,horsea,116.0
291,seadra,117.0
291,goldeen,118.0
291,seaking,119.0
291,staryu,120.0
291,starmie,121.0
291,gyarados,130.0
291,lapras,131.0
291,vaporeon,134.0
291,omanyte,138.0
291,omastar,139.0
291,kabutops,141.0
291,dragonite,149.0
291,mewtwo,150.0
291,mew,151.0
291,totodile,158.0
291,croconaw,159.0
291,feraligatr,160.0
291,chinchou,170.0
291,lanturn,171.0
291,marill,183.0
291,azumarill,184.0
291,politoed,186.0
291,wooper,194.0
291,quagsire,195.0
291,slowking,199.0
291,qwilfish,211.0
291,remoraid,223.0
291,octillery,224.0
291,mantine,226.0
291,kingdra,230.0
291,suicune,245.0
291,lugia,249.0
291,mudkip,258.0
291,marshtomp,259.0
291,swampert,260.0
291,lombre,271.0
291,ludicolo,272.0
291,carvanha,318.0
291,sharpedo,319.0
291,wailmer,320.0
291,wailord,321.0
291,barboach,339.0
291,whiscash,340.0
291,crawdaunt,342.0
291,feebas,349.0
291,milotic,350.0
291,spheal,363.0
291,sealeo,364.0
291,walrein,365.0
291,clamperl,366.0
291,huntail,367.0
291,gorebyss,368.0
291,relicanth,369.0
291,luvdisc,370.0
291,latias,380.0
291,latios,381.0
291,kyogre,382.0
291,rayquaza,384.0
291,piplup,393.0
291,prinplup,394.0
291,empoleon,395.0
291,bibarel,400.0
291,buizel,418.0
291,floatzel,419.0
291,shellos,422.0
291,gastrodon,423.0
291,finneon,456.0
291,lumineon,457.0
291,mantyke,458.0
291,palkia,484.0
291,phione,489.0
291,manaphy,490.0
291,arceus,493.0
291,oshawott,501.0
291,dewott,502.0
291,samurott,503.0
291,panpour,515.0
291,simipour,516.0
291,seismitoad,537.0
291,basculin-red-striped,550.0
291,tirtouga,564.0
291,carracosta,565.0
291,ducklett,580.0
291,swanna,581.0
291,frillish,592.0
291,jellicent,593.0
291,alomomola,594.0
291,beartic,614.0
291,froakie,656.0
291,frogadier,657.0
291,greninja,658.0
291,barbaracle,689.0
291,skrelp,690.0
291,dragalge,691.0
291,clauncher,692.0
291,clawitzer,693.0
291,popplio,728.0
291,brionne,729.0
291,primarina,730.0
291,wishiwashi-solo,746.0
291,araquanid,752.0
291,golisopod,768.0
291,tapu-fini,788.0
291,sobble,816.0
291,drizzile,817.0
291,inteleon,818.0
291,chewtle,833.0
291,drednaw,834.0
291,cramorant,845.0
291,arrokuda,846.0
291,barraskewda,847.0
291,clobbopus,852.0
291,grapploct,853.0
291,eiscue-ice,875.0
291,dracovish,882.0
291,arctovish,883.0
291,drakloak,886.0
291,dragapult,887.0
292,heracross,214.0
292,makuhita,296.0
292,hariyama,297.0
292,pignite,499.0
292,emboar,500.0
292,pancham,674.0
292,pangoro,675.0
293,staryu,120.0
293,marill,183.0
293,corsola,222.0
293,azurill,298.0
293,kecleon,352.0
293,mothim,414.0
293,sewaddle,540.0
293,deerling,585.0
293,sawsbuck,586.0
293,joltik,595.0
293,stunfisk,618.0
293,froakie,656.0
293,flabebe,669.0
293,inkay,686.0
293,skrelp,690.0
293,dragalge,691.0
293,helioptile,694.0
293,zygarde-50,718.0
294,volbeat,313.0
294,manaphy,490.0
294,xurkitree,796.0
295,latios,381.0
296,latias,380.0
297,pidgey,16.0
297,pidgeotto,17.0
297,pidgeot,18.0
297,spearow,21.0
297,farfetchd,83.0
297,hoothoot,163.0
297,natu,177.0
297,murkrow,198.0
297,torchic,255.0
297,combusken,256.0
297,blaziken,257.0
297,swablu,333.0
297,piplup,393.0
297,starly,396.0
297,chatot,441.0
297,pidove,519.0
297,tranquill,520.0
297,unfezant,521.0
297,ducklett,580.0
297,swanna,581.0
297,hawlucha,701.0
297,rowlet,722.0
297,dartrix,723.0
297,decidueye,724.0
297,pikipek,731.0
297,trumbeak,732.0
297,toucannon,733.0
297,oricorio-baile,741.0
297,cramorant,845.0
297,frosmoth,873.0
298,oddish,43.0
298,mr-mime,122.0
298,lotad,270.0
298,lombre,271.0
298,ludicolo,272.0
298,grumpig,326.0
298,spinda,327.0
298,cacnea,331.0
298,buneary,427.0
298,mime-jr,439.0
298,lilligant,549.0
298,meloetta-aria,648.0
298,oricorio-baile,741.0
298,bounsweet,761.0
298,steenee,762.0
298,tsareena,763.0
298,mr-rime,866.0
299,charizard,6.0
299,hitmonlee,106.0
299,mew,151.0
299,combusken,256.0
299,blaziken,257.0
299,chimchar,390.0
299,riolu,447.0
299,lucario,448.0
299,victini,494.0
299,mienshao,620.0
299,genesect,649.0
299,incineroar,727.0
299,marshadow,802.0
299,zeraora,807.0
299,scorbunny,813.0
299,raboot,814.0
299,cinderace,815.0
300,squirtle,7.0
300,geodude,74.0
300,graveler,75.0
300,golem,76.0
300,slowpoke,79.0
300,onix,95.0
300,krabby,98.0
300,kingler,99.0
300,goldeen,118.0
300,totodile,158.0
300,wooper,194.0
300,quagsire,195.0
300,steelix,208.0
300,swinub,220.0
300,piloswine,221.0
300,mantine,226.0
300,stantler,234.0
300,treecko,252.0
300,mudkip,258.0
300,marshtomp,259.0
300,swampert,260.0
300,zigzagoon,263.0
300,linoone,264.0
300,barboach,339.0
300,whiscash,340.0
300,corphish,341.0
300,anorith,347.0
300,armaldo,348.0
300,feebas,349.0
300,clamperl,366.0
300,relicanth,369.0
300,luvdisc,370.0
300,piplup,393.0
300,bidoof,399.0
300,shellos,422.0
300,gastrodon,423.0
300,buneary,427.0
300,mantyke,458.0
300,mamoswine,473.0
300,panpour,515.0
300,drilbur,529.0
300,excadrill,530.0
300,tympole,535.0
300,trubbish,568.0
300,ducklett,580.0
300,stunfisk,618.0
300,froakie,656.0
300,hawlucha,701.0
300,mudbray,749.0
300,mudsdale,750.0
300,pyukumuku,771.0
301,poliwag,60.0
301,delibird,225.0
301,mudkip,258.0
301,spheal,363.0
301,sealeo,364.0
301,walrein,365.0
301,bergmite,712.0
301,avalugg,713.0
302,cacnea,331.0
302,cacturne,332.0
302,maractus,556.0
302,quilladin,651.0
302,chesnaught,652.0
303,slowpoke,79.0
303,slowbro,80.0
303,slowking,199.0
303,slakoth,287.0
303,slaking,289.0
303,chimchar,390.0
303,monferno,391.0
303,hippopotas,449.0
303,hippowdon,450.0
303,mr-rime,866.0
304,clefairy,35.0
304,clefable,36.0
304,jigglypuff,39.0
304,wigglytuff,40.0
304,meowth,52.0
304,persian,53.0
304,arcanine,59.0
304,chansey,113.0
304,jynx,124.0
304,lapras,131.0
304,eevee,133.0
304,vaporeon,134.0
304,jolteon,135.0
304,flareon,136.0
304,snorlax,143.0
304,mew,151.0
304,sentret,161.0
304,furret,162.0
304,hoothoot,163.0
304,noctowl,164.0
304,cleffa,173.0
304,igglybuff,174.0
304,togepi,175.0
304,togetic,176.0
304,marill,183.0
304,azumarill,184.0
304,politoed,186.0
304,espeon,196.0
304,umbreon,197.0
304,misdreavus,200.0
304,girafarig,203.0
304,snubbull,209.0
304,granbull,210.0
304,teddiursa,216.0
304,ursaring,217.0
304,houndour,228.0
304,houndoom,229.0
304,phanpy,231.0
304,donphan,232.0
304,blissey,242.0
304,lugia,249.0
304,ho-oh,250.0
304,poochyena,261.0
304,mightyena,262.0
304,zigzagoon,263.0
304,linoone,264.0
304,lombre,271.0
304,ludicolo,272.0
304,ralts,280.0
304,kirlia,281.0
304,gardevoir,282.0
304,whismur,293.0
304,loudred,294.0
304,exploud,295.0
304,azurill,298.0
304,skitty,300.0
304,delcatty,301.0
304,manectric,310.0
304,wailmer,320.0
304,wailord,321.0
304,spinda,327.0
304,swablu,333.0
304,altaria,334.0
304,chimecho,358.0
304,bagon,371.0
304,shelgon,372.0
304,salamence,373.0
304,rayquaza,384.0
304,kricketune,402.0
304,buneary,427.0
304,lopunny,428.0
304,mismagius,429.0
304,glameow,431.0
304,purugly,432.0
304,chingling,433.0
304,happiny,440.0
304,chatot,441.0
304,munchlax,446.0
304,togekiss,468.0
304,leafeon,470.0
304,glaceon,471.0
304,gallade,475.0
304,rotom,479.0
304,dialga,483.0
304,palkia,484.0
304,giratina-altered,487.0
304,arceus,493.0
304,lillipup,506.0
304,herdier,507.0
304,stoutland,508.0
304,purrloin,509.0
304,liepard,510.0
304,audino,531.0
304,tympole,535.0
304,palpitoad,536.0
304,seismitoad,537.0
304,maractus,556.0
304,zorua,570.0
304,zoroark,571.0
304,minccino,572.0
304,cinccino,573.0
304,vanillite,582.0
304,vanillish,583.0
304,vanilluxe,584.0
304,deino,633.0
304,zweilous,634.0
304,hydreigon,635.0
304,reshiram,643.0
304,zekrom,644.0
304,kyurem,646.0
304,meloetta-aria,648.0
304,litleo,667.0
304,pyroar,668.0
304,pancham,674.0
304,pangoro,675.0
304,furfrou,676.0
304,heliolisk,695.0
304,tyrunt,696.0
304,tyrantrum,697.0
304,amaura,698.0
304,aurorus,699.0
304,sylveon,700.0
304,noibat,714.0
304,noivern,715.0
304,xerneas,716.0
304,yveltal,717.0
304,zygarde-50,718.0
304,popplio,728.0
304,brionne,729.0
304,primarina,730.0
304,pikipek,731.0
304,trumbeak,732.0
304,toucannon,733.0
304,rockruff,744.0
304,lycanroc-midday,745.0
304,silvally,773.0
304,turtonator,776.0
304,drampa,780.0
304,kommo-o,784.0
304,tapu-koko,785.0
304,solgaleo,791.0
304,necrozma,800.0
304,rillaboom,812.0
304,skwovet,819.0
304,greedent,820.0
304,gossifleur,829.0
304,eldegoss,830.0
304,boltund,836.0
304,toxtricity-amped,849.0
304,obstagoon,862.0
304,perrserker,863.0
304,indeedee-male,876.0
304,arctozolt,881.0
304,zacian,888.0
304,zamazenta,889.0
304,zarude,893.0
305,ekans,23.0
305,nidoran-f,29.0
305,nidorina,30.0
305,zubat,41.0
305,golbat,42.0
305,venonat,48.0
305,venomoth,49.0
305,crobat,169.0
305,poochyena,261.0
305,mawile,303.0
305,carvanha,318.0
305,sharpedo,319.0
305,seviper,336.0
305,skorupi,451.0
305,drapion,452.0
305,tyrunt,696.0
305,salandit,757.0
305,salazzle,758.0
305,silvally,773.0
305,bruxish,779.0
306,sandshrew,27.0
306,sandslash,28.0
306,rhyhorn,111.0
306,kangaskhan,115.0
306,cyndaquil,155.0
306,sneasel,215.0
306,treecko,252.0
306,torchic,255.0
306,slakoth,287.0
306,zangoose,335.0
306,anorith,347.0
306,armaldo,348.0
306,drilbur,529.0
306,excadrill,530.0
306,eelektross,604.0
306,druddigon,621.0
306,rufflet,627.0
306,braviary,628.0
306,rockruff,744.0
306,type-null,772.0
306,silvally,773.0
307,charizard,6.0
307,typhlosion,157.0
307,blaziken,257.0
307,infernape,392.0
307,emboar,500.0
307,delphox,655.0
307,incineroar,727.0
307,cinderace,815.0
308,blastoise,9.0
308,feraligatr,160.0
308,swampert,260.0
308,empoleon,395.0
308,samurott,503.0
308,greninja,658.0
308,primarina,730.0
308,inteleon,818.0
309,clefairy,35.0
309,clefable,36.0
309,metang,375.0
309,metagross,376.0
309,jirachi,385.0
309,riolu,447.0
309,lucario,448.0
310,spearow,21.0
